timestamp,raw,voltage
2026-03-11T17:56:14.439831,40,0.020000001415610313
2026-03-11T17:56:14.440402,18,0.009000000543892384
2026-03-11T17:56:14.440446,8,0.004000000189989805
2026-03-11T17:56:14.741969,8,0.004000000189989805
2026-03-11T17:56:14.744896,8,0.004000000189989805
2026-03-11T17:56:14.744949,9,0.004500000271946192
2026-03-11T17:56:14.744989,9,0.004500000271946192
2026-03-11T17:56:14.745107,9,0.012000000104308128
2026-03-11T17:56:14.749044,50,0.02500000037252903
2026-03-11T17:56:14.749094,50,0.02500000037252903
2026-03-11T17:56:14.749755,82,0.04100000113248825
2026-03-11T17:56:14.750349,115,0.057500001043081284
2026-03-11T17:56:14.750390,115,0.057500001043081284
2026-03-11T17:56:15.065220,149,0.07450000196695328
2026-03-11T17:56:15.078541,183,0.09150000661611557
2026-03-11T17:56:15.084548,202,0.10100000351667404
2026-03-11T17:56:15.086628,216,0.1080000028014183
2026-03-11T17:56:15.086759,220,0.11000000685453415
2026-03-11T17:56:15.086809,213,0.10650000721216202
2026-03-11T17:56:15.388775,196,0.09800000488758087
2026-03-11T17:56:15.395296,170,0.08500000089406967
2026-03-11T17:56:15.404640,138,0.0690000057220459
2026-03-11T17:56:15.405519,104,0.052000001072883606
2026-03-11T17:56:15.405966,70,0.03500000014901161
2026-03-11T17:56:15.406031,45,0.02250000089406967
2026-03-11T17:56:15.406839,18,0.009000000543892384
2026-03-11T17:56:15.712991,18,0.009000000543892384
2026-03-11T17:56:15.724178,8,0.004000000189989805
2026-03-11T17:56:15.724312,8,0.004000000189989805
2026-03-11T17:56:15.724416,9,0.004500000271946192
2026-03-11T17:56:15.727132,24,0.012000000104308128
2026-03-11T17:56:15.734443,50,0.02500000037252903
2026-03-11T17:56:15.735072,82,0.04100000113248825
2026-03-11T17:56:15.735429,116,0.058000002056360245
2026-03-11T17:56:16.044869,153,0.07650000602006912
2026-03-11T17:56:16.053867,179,0.08950000256299973
2026-03-11T17:56:16.054694,202,0.10100000351667404
2026-03-11T17:56:16.054790,202,0.10100000351667404
2026-03-11T17:56:16.054832,217,0.10850000381469727
2026-03-11T17:56:16.054871,217,0.10850000381469727
2026-03-11T17:56:16.054911,224,0.1120000034570694
2026-03-11T17:56:16.054951,212,0.10600000619888306
2026-03-11T17:56:16.368739,173,0.08650000393390656
2026-03-11T17:56:16.380088,138,0.0690000057220459
2026-03-11T17:56:16.381214,104,0.052000001072883606
2026-03-11T17:56:16.381877,70,0.03500000014901161
2026-03-11T17:56:16.381936,40,0.020000001415610313
2026-03-11T17:56:16.382570,18,0.009000000543892384
2026-03-11T17:56:16.693533,18,0.004500000271946192
2026-03-11T17:56:16.695345,8,0.004000000189989805
2026-03-11T17:56:16.695405,8,0.004500000271946192
2026-03-11T17:56:16.702658,50,0.02500000037252903
2026-03-11T17:56:16.702723,81,0.04050000011920929
2026-03-11T17:56:16.703757,116,0.058000002056360245
2026-03-11T17:56:17.019860,153,0.07650000602006912
2026-03-11T17:56:17.030003,179,0.08950000256299973
2026-03-11T17:56:17.038511,203,0.101500004529953
2026-03-11T17:56:17.038662,215,0.10750000178813934
2026-03-11T17:56:17.038715,219,0.10950000584125519
2026-03-11T17:56:17.038773,212,0.10600000619888306
2026-03-11T17:56:17.341308,199,0.09950000792741776
2026-03-11T17:56:17.349423,170,0.08500000089406967
2026-03-11T17:56:17.350125,137,0.06850000470876694
2026-03-11T17:56:17.351381,103,0.05150000378489494
2026-03-11T17:56:17.357647,70,0.03500000014901161
2026-03-11T17:56:17.357768,40,0.020000001415610313
2026-03-11T17:56:17.358191,18,0.009000000543892384
2026-03-11T17:56:17.667898,10,0.005000000353902578
2026-03-11T17:56:17.674465,8,0.004000000189989805
2026-03-11T17:56:17.680772,9,0.004500000271946192
2026-03-11T17:56:17.680834,24,0.012000000104308128
2026-03-11T17:56:17.681948,50,0.02500000037252903
2026-03-11T17:56:17.682002,81,0.04050000011920929
2026-03-11T17:56:18.011751,119,0.05950000137090683
2026-03-11T17:56:18.017040,149,0.07450000196695328
2026-03-11T17:56:18.026785,178,0.08900000154972076
2026-03-11T17:56:18.027008,202,0.10100000351667404
2026-03-11T17:56:18.027115,202,0.10100000351667404
2026-03-11T17:56:18.028298,220,0.11000000685453415
2026-03-11T17:56:18.028347,219,0.10950000584125519
2026-03-11T17:56:18.028389,212,0.10600000619888306
2026-03-11T17:56:18.319748,195,0.09750000387430191
2026-03-11T17:56:18.334653,169,0.08450000733137131
2026-03-11T17:56:18.343674,137,0.06850000470876694
2026-03-11T17:56:18.345203,103,0.05150000378489494
2026-03-11T17:56:18.346046,70,0.03500000014901161
2026-03-11T17:56:18.346109,41,0.020500000566244125
2026-03-11T17:56:18.651813,41,0.010500000789761543
2026-03-11T17:56:18.657072,8,0.004000000189989805
2026-03-11T17:56:18.657136,8,0.004000000189989805
2026-03-11T17:56:18.657180,9,0.004500000271946192
2026-03-11T17:56:18.657225,28,0.014000000432133675
2026-03-11T17:56:18.657267,49,0.024500001221895218
2026-03-11T17:56:18.659527,81,0.04050000011920929
2026-03-11T17:56:18.975873,115,0.057500001043081284
2026-03-11T17:56:18.990320,149,0.07450000196695328
2026-03-11T17:56:18.990561,179,0.08950000256299973
2026-03-11T17:56:18.998564,200,0.10000000149011612
2026-03-11T17:56:18.998638,216,0.1080000028014183
2026-03-11T17:56:18.998700,219,0.10950000584125519
2026-03-11T17:56:18.998754,219,0.10950000584125519
2026-03-11T17:56:19.307881,216,0.1080000028014183
2026-03-11T17:56:19.318826,195,0.09750000387430191
2026-03-11T17:56:19.318895,173,0.08650000393390656
2026-03-11T17:56:19.321416,138,0.0690000057220459
2026-03-11T17:56:19.333781,103,0.05150000378489494
2026-03-11T17:56:19.334627,69,0.03450000286102295
2026-03-11T17:56:19.334772,40,0.020000001415610313
2026-03-11T17:56:19.627045,17,0.008500000461935997
2026-03-11T17:56:19.632339,8,0.004000000189989805
2026-03-11T17:56:19.632480,8,0.004000000189989805
2026-03-11T17:56:19.632578,8,0.004000000189989805
2026-03-11T17:56:19.632665,8,0.004000000189989805
2026-03-11T17:56:19.632753,9,0.004500000271946192
2026-03-11T17:56:19.632843,23,0.011500000953674316
2026-03-11T17:56:19.644444,49,0.024500001221895218
2026-03-11T17:56:19.959220,84,0.04200000315904617
2026-03-11T17:56:19.967284,115,0.057500001043081284
2026-03-11T17:56:19.976917,178,0.08900000154972076
2026-03-11T17:56:19.976982,201,0.10050000250339508
2026-03-11T17:56:19.977969,215,0.10750000178813934
2026-03-11T17:56:19.978034,219,0.10950000584125519
2026-03-11T17:56:20.271883,215,0.10750000178813934
2026-03-11T17:56:20.274798,195,0.09750000387430191
2026-03-11T17:56:20.277286,169,0.08450000733137131
2026-03-11T17:56:20.277354,169,0.08450000733137131
2026-03-11T17:56:20.277414,138,0.0690000057220459
2026-03-11T17:56:20.284395,102,0.05100000277161598
2026-03-11T17:56:20.286282,70,0.03500000014901161
2026-03-11T17:56:20.598838,40,0.020000001415610313
2026-03-11T17:56:20.613993,17,0.008500000461935997
2026-03-11T17:56:20.614587,9,0.004500000271946192
2026-03-11T17:56:20.615327,8,0.004000000189989805
2026-03-11T17:56:20.615375,9,0.004500000271946192
2026-03-11T17:56:20.629260,23,0.011500000953674316
2026-03-11T17:56:20.932406,49,0.024500001221895218
2026-03-11T17:56:20.933587,49,0.024500001221895218
2026-03-11T17:56:20.945762,85,0.042500000447034836
2026-03-11T17:56:20.945837,115,0.057500001043081284
2026-03-11T17:56:20.946331,149,0.07450000196695328
2026-03-11T17:56:20.946373,178,0.08900000154972076
2026-03-11T17:56:20.946761,201,0.10050000250339508
2026-03-11T17:56:21.250981,216,0.1080000028014183
2026-03-11T17:56:21.256674,222,0.11100000888109207
2026-03-11T17:56:21.264059,198,0.0990000069141388
2026-03-11T17:56:21.270548,169,0.08450000733137131
2026-03-11T17:56:21.271900,137,0.06850000470876694
2026-03-11T17:56:21.272968,104,0.052000001072883606
2026-03-11T17:56:21.273434,69,0.03450000286102295
2026-03-11T17:56:21.577002,43,0.0215000007301569
2026-03-11T17:56:21.590330,17,0.008500000461935997
2026-03-11T17:56:21.590517,8,0.004000000189989805
2026-03-11T17:56:21.590619,8,0.004000000189989805
2026-03-11T17:56:21.590718,8,0.004000000189989805
2026-03-11T17:56:21.590811,9,0.004500000271946192
2026-03-11T17:56:21.590907,24,0.012000000104308128
2026-03-11T17:56:21.913813,52,0.026000000536441803
2026-03-11T17:56:21.926308,80,0.04000000283122063
2026-03-11T17:56:21.928635,120,0.06000000238418579
2026-03-11T17:56:21.928709,148,0.07400000095367432
2026-03-11T17:56:21.929343,178,0.08900000154972076
2026-03-11T17:56:21.929395,201,0.10050000250339508
2026-03-11T17:56:21.929893,215,0.10750000178813934
2026-03-11T17:56:22.229336,223,0.11150000244379044
2026-03-11T17:56:22.252128,211,0.1055000051856041
2026-03-11T17:56:22.263056,194,0.09700000286102295
2026-03-11T17:56:22.265597,168,0.08400000631809235
2026-03-11T17:56:22.266578,137,0.06850000470876694
2026-03-11T17:56:22.266975,102,0.05100000277161598
2026-03-11T17:56:22.555895,73,0.036500003188848495
2026-03-11T17:56:22.563584,39,0.019500000402331352
2026-03-11T17:56:22.563780,22,0.01100000087171793
2026-03-11T17:56:22.563898,8,0.004000000189989805
2026-03-11T17:56:22.563991,8,0.004000000189989805
2026-03-11T17:56:22.564087,9,0.004500000271946192
2026-03-11T17:56:22.567437,23,0.011500000953674316
2026-03-11T17:56:22.879607,53,0.026500001549720764
2026-03-11T17:56:22.889561,82,0.04100000113248825
2026-03-11T17:56:22.897351,115,0.057500001043081284
2026-03-11T17:56:22.898326,148,0.07400000095367432
2026-03-11T17:56:22.898403,178,0.08900000154972076
2026-03-11T17:56:22.899192,201,0.10050000250339508
2026-03-11T17:56:23.211792,219,0.10950000584125519
2026-03-11T17:56:23.216765,219,0.10950000584125519
2026-03-11T17:56:23.217034,219,0.10600000619888306
2026-03-11T17:56:23.225200,169,0.08450000733137131
2026-03-11T17:56:23.227449,137,0.06850000470876694
2026-03-11T17:56:23.228395,103,0.05150000378489494
2026-03-11T17:56:23.528984,73,0.036500003188848495
2026-03-11T17:56:23.543729,40,0.020000001415610313
2026-03-11T17:56:23.543917,17,0.008500000461935997
2026-03-11T17:56:23.559732,8,0.004000000189989805
2026-03-11T17:56:23.559894,8,0.004000000189989805
2026-03-11T17:56:23.559943,9,0.004500000271946192
2026-03-11T17:56:23.870993,25,0.012500000186264515
2026-03-11T17:56:23.886410,49,0.024500001221895218
2026-03-11T17:56:23.887361,80,0.04000000283122063
2026-03-11T17:56:23.888678,115,0.057500001043081284
2026-03-11T17:56:23.889082,148,0.07400000095367432
2026-03-11T17:56:23.889127,178,0.08900000154972076
2026-03-11T17:56:24.187317,218,0.10900000482797623
2026-03-11T17:56:24.197398,215,0.10750000178813934
2026-03-11T17:56:24.197515,194,0.09700000286102295
